,brand,description,price,scrape_date,image_path,clothing,material,pattern,fit,style
101,Nadia Morgenthaler,rhodium-plated 18-karat white gold diamond ring ,34510,09-Dec-2020,full/728b30c6373cccb2926d90a84c314427389bf469.jpg,ring,,,,
102,Totême,stretch-knit bodysuit ,100,09-Dec-2020,full/bb410aa0f57a6db014bfd69e6cf1d4f9e9f9082f.jpg,suit,stretch-knit,,,
103,Totême,stretch-knit bodysuit ,100,09-Dec-2020,full/10f123af68a355c3f97c40343b078744664ec5a8.jpg,suit,stretch-knit,,,
104,Melissa Kaye,"ada 18-karat gold, diamond and enamel bracelet",9360,09-Dec-2020,full/62fbe7750483639bc5122f040080e3d652697c82.jpg,bracelet,,,,
105,Melissa Kaye,"ada 18-karat gold, diamond and enamel bracelet",9360,09-Dec-2020,full/1e8ccafc5d7b6f8620843460a5201e4047a79765.jpg,bracelet,,,,
106,Dolce & Gabbana,leather shorts,945,09-Dec-2020,full/80a19c972508e825c1633d3bebf3d1f16d3d0981.jpg,shorts,leather,,,
107,Dolce & Gabbana,leather shorts,945,09-Dec-2020,full/ae778af4398fa89e1259a89f3a3a79a82ba25f0b.jpg,shorts,leather,,,
108,Gucci,gg marmont super mini quilted leather shoulder bag,750,09-Dec-2020,full/a9908e6bd94c17f23cc0a148a7fb0e58f9399da3.jpg,bag,leather,,mini,
109,Gucci,gg marmont super mini quilted leather shoulder bag,750,09-Dec-2020,full/6f9beec7a4a5a8739c55c112a27ee7e585d3bb35.jpg,bag,leather,,mini,
110,Totême,signature cotton-poplin shirt ,215,09-Dec-2020,full/edafb845376b11c203ed631b7f845c15b7b96f7a.jpg,shirt,poplin,,,
111,Totême,signature cotton-poplin shirt ,215,09-Dec-2020,full/6029ee484d35ee9f4e59a24a5aa39416042c1f99.jpg,shirt,poplin,,,
112,adidas Originals,+ prada neoprene and mesh sneakers ,490,09-Dec-2020,full/2ea9e55c94c1f8e0a6c4e7927bf7f2614b9d3016.jpg,sneakers,,,,
113,adidas Originals,+ prada neoprene and mesh sneakers ,490,09-Dec-2020,full/d690435d15b4ef9dd36a6d87d321b6a47101a8ff.jpg,sneakers,,,,
114,Fendi,reversible padded printed ski jacket,1750,09-Dec-2020,full/03e89b31d59d51091715a819c557f58ab3d08845.jpg,jacket,,printed,,
115,Fendi,reversible padded printed ski jacket,1750,09-Dec-2020,full/ada28354aed07ce8a0c88f4dc5aef617b91fc6ed.jpg,jacket,,printed,,
116,Fendi,appliquéd shell and leather ski gloves,390,09-Dec-2020,full/2fc5b399ee6dae7a9c605be9d65f51ca1e602641.jpg,,shell,,,
117,Fendi,appliquéd shell and leather ski gloves,390,09-Dec-2020,full/3410f1c453b3adb959f0148f2a5e3f2c8002205f.jpg,,shell,,,
118,Fendi,printed ski pants,790,09-Dec-2020,full/6be56788b2233b4be217e4d0ec8978f22b838376.jpg,pants,,printed,,
119,Fendi,printed ski pants,790,09-Dec-2020,full/4e8aa837694aaa36196585fcebf3c71390689f7a.jpg,pants,,printed,,
